Thumbnail URL,Inventory number,Letter,Number,Painting title,Artist's name,Artist dates,Date made,Location,url,Pixel dimensions W x H,File format,Last updated,Notes
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-1874-00-000015-web-PYR.tif/full/!500,500/0/default.jpg",NG1874,NG,1874,"Self Portrait of the Artist, with a Cittern",Frans van Mieris the Elder,1635 - 1681,1674,Room 15a,https://www.nationalgallery.org.uk/paintings/frans-van-mieris-the-elder-self-portrait-of-the-artist-with-a-cittern,N/A,N/A,,
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-1878-00-000036-XL-PYR.tif/full/!500,500/0/default.jpg",NG1878,NG,1878,Cattle,Heinrich Wilhelm Schweickhardt,1746 - 1797,1794,Not on display,https://www.nationalgallery.org.uk/paintings/heinrich-wilhelm-schweickhardt-cattle,14304x10930,TIFF,25/05/2021,
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-1879-00-000015-web-PYR.tif/full/!500,500/0/default.jpg",NG1879,NG,1879,A Musical Party,After Caspar Netscher,1635/6 - 1684,after 1665,Not on display,https://www.nationalgallery.org.uk/paintings/after-caspar-netscher-a-musical-party,N/A,N/A,,
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-1882-00-000020-FS-g-PYR.tif/full/!500,500/0/default.jpg",NG1882,NG,1882,Prince Charles Edward Stuart (The Young Pretender),French,N/A,after 1748,Not on display,https://www.nationalgallery.org.uk/paintings/french-prince-charles-edward-stuart-the-young-pretender,N/A,N/A,,
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-1883-00-000012-web-PYR.tif/full/!500,500/0/default.jpg",NG1883,NG,1883,Arcas Hunting,Andrea Schiavone,active about 1530; died 1564,about 1550,Not on display,https://www.nationalgallery.org.uk/paintings/andrea-schiavone-arcas-hunting,N/A,N/A,,
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-1884-00-000013-web-PYR.tif/full/!500,500/0/default.jpg",NG1884,NG,1884,Jupiter seducing Callisto,Andrea Schiavone,active about 1530; died 1564,about 1550,Not on display,https://www.nationalgallery.org.uk/paintings/andrea-schiavone-jupiter-seducing-callisto,N/A,N/A,,
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-1885-00-000014-web-PYR.tif/full/!500,500/0/default.jpg",NG1885,NG,1885,Venice: S. Simeone Piccolo,Follower ofCanaletto,1697 - 1768,after 1738,Not on display,https://www.nationalgallery.org.uk/paintings/follower-of-canaletto-two-views-across-the-grand-canal,N/A,N/A,,
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-1886-00-000012-web-PYR.tif/full/!500,500/0/default.jpg",NG1886,NG,1886,Venice: The Grand Canal facing Santa Croce,Follower ofCanaletto,1697 - 1768,after 1738,Not on display,https://www.nationalgallery.org.uk/paintings/follower-of-canaletto-venice-the-grand-canal-facing-santa-croce,N/A,N/A,,
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-1887-00-000030-FS-PYR.tif/full/!500,500/0/default.jpg",NG1887,NG,1887,The Adoration of the Shepherds,"Italian, Florentine",N/A,about 1600,Not on display,https://www.nationalgallery.org.uk/paintings/italian-florentine-the-adoration-of-the-shepherds,N/A,N/A,,
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-1888-00-000049-FS-g-PYR.tif/full/!500,500/0/default.jpg",NG1888,NG,1888,The Virgin and Child,Jan Gossaert (Jean Gossart),active 1508; died 1532,1527,Not on display,https://www.nationalgallery.org.uk/paintings/jan-gossaert-jean-gossart-the-virgin-and-child,N/A,N/A,,
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-1892-00-000011-web-PYR.tif/full/!500,500/0/default.jpg",NG1892,NG,1892,The Philosophers' Wood,After Salvator Rosa,1615 - 1673,after 1645,Not on display,https://www.nationalgallery.org.uk/paintings/after-salvator-rosa-the-philosophers-wood,N/A,N/A,,
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-1893-00-000022-web-PYR.tif/full/!500,500/0/default.jpg",NG1893,NG,1893,Two Followers of Cadmus devoured by a Dragon,Cornelis van Haarlem,1562 - 1638,1588,Room 24,https://www.nationalgallery.org.uk/paintings/cornelis-van-haarlem-two-followers-of-cadmus-devoured-by-a-dragon,N/A,N/A,,
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-1895-00-000018-web-PYR.tif/full/!500,500/0/default.jpg",NG1895,NG,1895,Portrait of a Man,Flemish,N/A,1626,Not on display,https://www.nationalgallery.org.uk/paintings/flemish-portrait-of-a-man-1,N/A,N/A,,
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-1896-00-000014-web-PYR.tif/full/!500,500/0/default.jpg",NG1896,NG,1896,The Interior of the Buurkerk at Utrecht,Pieter Saenredam,1597 - 1665,1644,Room 16,https://www.nationalgallery.org.uk/paintings/pieter-saenredam-the-interior-of-the-buurkerk-at-utrecht,N/A,N/A,,
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-1897-00-000104-web-g-PYR.tif/full/!500,500/0/default.jpg",NG1897,NG,1897,The Coronation of the Virgin,Lorenzo Monaco,active 1399; died 1423 or 1424,1407-9,Room 57,https://www.nationalgallery.org.uk/paintings/lorenzo-monaco-the-coronation-of-the-virgin,no new image,N/A,07/07/2025,
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-1903-00-000015-web-PYR.tif/full/!500,500/0/default.jpg",NG1903,NG,1903,Dead Birds and Game with Gun Dogs and a Little Owl,David de Coninck,about 1643/5 - 1699 or later,probably about 1672-94,Not on display,https://www.nationalgallery.org.uk/paintings/david-de-coninck-dead-birds-and-game-with-gun-dogs-and-a-little-owl,N/A,N/A,,
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-1909-00-000105-XL-PYR.tif/full/!500,500/0/default.jpg",NG1909,NG,1909,The Execution of Lady Jane Grey,Paul Delaroche,1797 - 1856,1833,Room 38,https://www.nationalgallery.org.uk/paintings/paul-delaroche-the-execution-of-lady-jane-grey,17180x14206,TIFF,25/06/2021,
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-1914-00-000020-web-PYR.tif/full/!500,500/0/default.jpg",NG1914,NG,1914,The Huis ten Bosch at The Hague,Jan van der Heyden,1637 - 1712,1665-75,Room 16,https://www.nationalgallery.org.uk/paintings/jan-van-der-heyden-the-huis-ten-bosch-at-the-hague,N/A,N/A,,
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-1915-00-000010-web-PYR.tif/full/!500,500/0/default.jpg",NG1915,NG,1915,A Square before a Church,Jan van der Heyden,1637 - 1712,1678,Not on display,https://www.nationalgallery.org.uk/paintings/jan-van-der-heyden-a-square-before-a-church,N/A,N/A,,
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-1917-00-000013-web-PYR.tif/full/!500,500/0/default.jpg",NG1917,NG,1917,A Rocky Landscape with an Ox-cart,Jan Both,about 1615 - 1652,about 1640-5,Not on display,https://www.nationalgallery.org.uk/paintings/jan-both-a-rocky-landscape-with-an-ox-cart,N/A,N/A,,
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-1918-00-000011-web-PYR.tif/full/!500,500/0/default.jpg",NG1918,NG,1918,The Grote Markt at The Hague,Paulus Constantijn La Fargue,1729 - 1782,1760,Not on display,https://www.nationalgallery.org.uk/paintings/paulus-constantijn-la-fargue-the-grote-markt-at-the-hague,N/A,N/A,,
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-1925-00-000016-FS-PYR.tif/full/!500,500/0/default.jpg",NG1925,NG,1925,Portrait of Johannes Feige,Lucas Cranach the Elder,1472 - 1553,possibly early 1530s,Not on display,https://www.nationalgallery.org.uk/paintings/lucas-cranach-the-elder-portrait-of-johannes-feige,N/A,N/A,,
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-1930-00-000031-FS-PYR.tif/full/!500,500/0/default.jpg",NG1930,NG,1930,Saint Margaret of Antioch,Francisco de Zurbarán,1598 - 1664,1630-4,Room 30,https://www.nationalgallery.org.uk/paintings/francisco-de-zurbaran-saint-margaret-of-antioch,4524x7012,TIFF,07/07/2025,
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-1937-00-000019-web-PYR.tif/full/!500,500/0/default.jpg",NG1937,NG,1937,Portrait of a Lady in Black Satin with a Fan,Bartholomeus van der Helst,1613 - 1670,1644,Room 20,https://www.nationalgallery.org.uk/paintings/bartholomeus-van-der-helst-portrait-of-a-lady-in-black-satin-with-a-fan,N/A,N/A,,
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-1938-00-000054-XL-PYR.tif/full/!500,500/0/default.jpg",NG1938,NG,1938,The Painter's Father,After Albrecht Dürer,1471 - 1528,possibly second half of the 16th century,Not on display,https://www.nationalgallery.org.uk/paintings/after-albrecht-durer-the-painter-s-father,18714x23969,TIFF,09/08/2023,
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-1939-00-000020-web-PYR.tif/full/!500,500/0/default.jpg",NG1939,NG,1939,The Virgin and Child with Saints and Donor,Follower ofLieven van Lathem,active 1454 - died 1493,about 1500,Not on display,https://www.nationalgallery.org.uk/paintings/follower-of-lieven-van-lathem-the-virgin-and-child-with-saints-and-donor,N/A,N/A,,
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-1944-00-000051-web-PYR.tif/full/!500,500/0/default.jpg",NG1944,NG,1944,Portrait of Gerolamo (?) Barbarigo,Titian,active about 1506; died 1576,about 1510,Room 15,https://www.nationalgallery.org.uk/paintings/titian-portrait-of-gerolamo-barbarigo,N/A,N/A,,
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-1951-00-000030-FS-PYR.tif/full/!500,500/0/default.jpg",NG1951,NG,1951,Don Andrés del Peral,Francisco de Goya,1746 - 1828,before 1798,Room 38,https://www.nationalgallery.org.uk/paintings/francisco-de-goya-don-andres-del-peral,5576x8012,TIFF,06/09/2013,
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-1953-00-000013-web-PYR.tif/full/!500,500/0/default.jpg",NG1953,NG,1953,The Virgin and Child,Lazzaro Bastiani,active 1449; died 1512,probably 1480-90,Not on display,https://www.nationalgallery.org.uk/paintings/lazzaro-bastiani-the-virgin-and-child,N/A,N/A,,
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-1984-00-000010-web-PYR.tif/full/!500,500/0/default.jpg",NG1984,NG,1984,"Margate (?), from the Sea",Joseph Mallord William Turner,1775 - 1851,about 1835-40,Not on display,https://www.nationalgallery.org.uk/paintings/joseph-mallord-william-turner-margate-from-the-sea,N/A,N/A,,
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-1991-00-000027-XL-PYR.tif/full/!500,500/0/default.jpg",NG1991,NG,1991,The Evening Star,Joseph Mallord William Turner,1775 - 1851,about 1830,Not on display,https://www.nationalgallery.org.uk/paintings/joseph-mallord-william-turner-the-evening-star,27932x21197,TIFF,20/04/2021,
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-2057-00-000088-XL-PYR.tif/full/!500,500/0/default.jpg",NG2057,NG,2057,The Toilet of Venus ('The Rokeby Venus'),Diego Velázquez,1599 - 1660,1647-51,Room 30,https://www.nationalgallery.org.uk/paintings/diego-velazquez-the-toilet-of-venus-the-rokeby-venus,41919x28864,PSB,07/07/2025,
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-2058-00-000056-FS-PYR.tif/full/!500,500/0/default.jpg",NG2058,NG,2058,Sunny Days in the Forest,Narcisse-Virgilio Diaz de la Peña,1807 - 1876,probably 1850s,Not on display,https://www.nationalgallery.org.uk/paintings/narcisse-virgilio-diaz-de-la-pena-sunny-days-in-the-forest,N/A,N/A,,
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-2062-00-000013-web-PYR.tif/full/!500,500/0/default.jpg",NG2062,NG,2062,Christ Teaching from Saint Peter's Boat,Herman Saftleven,1609 - 1685,1667,Not on display,https://www.nationalgallery.org.uk/paintings/herman-saftleven-christ-teaching-from-saint-peter-s-boat,N/A,N/A,,
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-2069-00-000020-web-PYR.tif/full/!500,500/0/default.jpg",NG2069,NG,2069,The Madonna and Child (The Mackintosh Madonna),Raphael,1483 - 1520,about 1509-11,Not on display,https://www.nationalgallery.org.uk/paintings/raphael-the-madonna-and-child-the-mackintosh-madonna,N/A,N/A,,
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-2077-00-000059-XL-PYR.tif/full/!500,500/0/default.jpg",NG2077,NG,2077,Lady Cockburn and her Three Eldest Sons,Sir Joshua Reynolds,1723 - 1792,1773,Room 34,https://www.nationalgallery.org.uk/paintings/sir-joshua-reynolds-lady-cockburn-and-her-three-eldest-sons,26523x33409,TIFF,13/07/2021,
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-2078-00-000013-web-PYR.tif/full/!500,500/0/default.jpg",NG2078,NG,2078,The Entrance to Trouville Harbour,Eugène Boudin,1824 - 1898,1888,Not on display,https://www.nationalgallery.org.uk/paintings/eugene-boudin-the-entrance-to-trouville-harbour,N/A,N/A,,
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-2081-00-000030-web-PYR.tif/full/!500,500/0/default.jpg",NG2081,NG,2081,La Barre and Other Musicians,André Bouys,1656 - 1740,about 1710,Not on display,https://www.nationalgallery.org.uk/paintings/andre-bouys-la-barre-and-other-musicians,N/A,N/A,,
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-2082-00-000020-web-PYR.tif/full/!500,500/0/default.jpg",NG2082,NG,2082,A Lady in Profile,Follower ofSandro Botticelli,about 1445 - 1510,about 1490,Not on display,https://www.nationalgallery.org.uk/paintings/follower-of-sandro-botticelli-a-lady-in-profile,N/A,N/A,,
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-2083-00-000024-web-PYR.tif/full/!500,500/0/default.jpg",NG2083,NG,2083,Portrait (supposed to be of Battista Fiera),Lorenzo Costa,1460 - 1535,about 1490-5,Room 14,https://www.nationalgallery.org.uk/paintings/lorenzo-costa-portrait-supposed-to-be-of-battista-fiera,N/A,N/A,,
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-2084-00-000011-web-PYR.tif/full/!500,500/0/default.jpg",NG2084,NG,2084,Portrait of a Young Man,Italian,N/A,19th century,Not on display,https://www.nationalgallery.org.uk/paintings/italian-portrait-of-a-young-man-1,N/A,N/A,,
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-2085-00-000014-web-PYR.tif/full/!500,500/0/default.jpg",NG2085,NG,2085,Portrait of a Lady,Follower ofBronzino,1503 - 1572,probably 1575-85,Not on display,https://www.nationalgallery.org.uk/paintings/follower-of-bronzino-portrait-of-a-lady,N/A,N/A,,
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-2086-00-000008-web-PYR.tif/full/!500,500/0/default.jpg",NG2086,NG,2086,Landscape with a Ruined Tower,Giuseppe Zais,1709 - 1784,probably 1760-80,Not on display,https://www.nationalgallery.org.uk/paintings/giuseppe-zais-landscape-with-a-ruined-tower,N/A,N/A,,
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-2087-00-000010-web-PYR.tif/full/!500,500/0/default.jpg",NG2087,NG,2087,Landscape with Cattle and Figures,Francesco Zuccarelli,1702 - 1788,about 1750-70,Not on display,https://www.nationalgallery.org.uk/paintings/francesco-zuccarelli-landscape-with-cattle-and-figures,N/A,N/A,,
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-2088-00-000014-web-PYR.tif/full/!500,500/0/default.jpg",NG2088,NG,2088,Christ,After Bernardino Luini,about 1480 - 1532,probably after 1530,Not on display,https://www.nationalgallery.org.uk/paintings/after-bernardino-luini-christ,N/A,N/A,,
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-2089-00-000011-web-g-PYR.tif/full/!500,500/0/default.jpg",NG2089,NG,2089,The Virgin and Child,"Italian, Milanese",N/A,perhaps about 1500-25,Not on display,https://www.nationalgallery.org.uk/paintings/italian-milanese-the-virgin-and-child,N/A,N/A,,
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-2090-00-000017-web-PYR.tif/full/!500,500/0/default.jpg",NG2090,NG,2090,An Adoring Angel,Moretto da Brescia,about 1498 - 1554,about 1540,Not on display,https://www.nationalgallery.org.uk/paintings/moretto-da-brescia-an-adoring-angel,N/A,N/A,,
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-2091-00-000009-web-PYR.tif/full/!500,500/0/default.jpg",NG2091,NG,2091,An Adoring Angel,Moretto da Brescia,about 1498 - 1554,about 1540,Not on display,https://www.nationalgallery.org.uk/paintings/moretto-da-brescia-an-adoring-angel-1,N/A,N/A,,
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-2092-00-000010-web-PYR.tif/full/!500,500/0/default.jpg",NG2092,NG,2092,Saint Joseph,Moretto da Brescia,about 1498 - 1554,about 1540,Not on display,https://www.nationalgallery.org.uk/paintings/moretto-da-brescia-saint-joseph,N/A,N/A,,
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-2093-00-000010-web-PYR.tif/full/!500,500/0/default.jpg",NG2093,NG,2093,Saint Jerome,Moretto da Brescia,about 1498 - 1554,about 1540,Not on display,https://www.nationalgallery.org.uk/paintings/moretto-da-brescia-saint-jerome,N/A,N/A,,
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-2094-00-000012-web-PYR.tif/full/!500,500/0/default.jpg",NG2094,NG,2094,Portrait of a Gentleman ('Il Gentile Cavaliere'),Giovanni Battista Moroni,1520/4 - 1579,about 1564-5,Room 5,https://www.nationalgallery.org.uk/paintings/giovanni-battista-moroni-portrait-of-a-gentleman-il-gentile-cavaliere,N/A,N/A,,
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-2095-00-000011-web-PYR.tif/full/!500,500/0/default.jpg",NG2095,NG,2095,A Man in Black,"Italian, Venetian",N/A,about 1500,Not on display,https://www.nationalgallery.org.uk/paintings/italian-venetian-a-man-in-black,N/A,N/A,,
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-2096-00-000014-web-PYR.tif/full/!500,500/0/default.jpg",NG2096,NG,2096,Portrait of a Man,Callisto Piazza,about 1500 - 1561/2,about 1528,Not on display,https://www.nationalgallery.org.uk/paintings/callisto-piazza-portrait-of-a-man,N/A,N/A,,
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-2097-00-000009-web-PYR.tif/full/!500,500/0/default.jpg",NG2097,NG,2097,Portrait of a Young Woman,After Paris Bordone,1500 - 1571,probably 17th century,Not on display,https://www.nationalgallery.org.uk/paintings/after-paris-bordone-portrait-of-a-young-woman,N/A,N/A,,
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-2098-00-000024-web-PYR.tif/full/!500,500/0/default.jpg",NG2098,NG,2098,Venice: The Punta della Dogana,Francesco Guardi,1712 - 1793,about 1770,Not on display,https://www.nationalgallery.org.uk/paintings/francesco-guardi-two-views-of-venice,N/A,N/A,,
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-2099-00-000023-web-PYR.tif/full/!500,500/0/default.jpg",NG2099,NG,2099,Venice: The Doge's Palace and the Molo,Francesco Guardi,1712 - 1793,about 1770,Not on display,https://www.nationalgallery.org.uk/paintings/francesco-guardi-venice-the-doge-s-palace-and-the-molo,N/A,N/A,,
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-2100-00-000016-web-PYR.tif/full/!500,500/0/default.jpg",NG2100,NG,2100,The Marriage of Frederick Barbarossa,Giovanni Domenico Tiepolo,1727 - 1804,about 1752-3,Not on display,https://www.nationalgallery.org.uk/paintings/giovanni-domenico-tiepolo-the-marriage-of-frederick-barbarossa,N/A,N/A,,
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-2101-00-000012-web-PYR.tif/full/!500,500/0/default.jpg",NG2101,NG,2101,Esther before Ahasuerus,Sebastiano Ricci,1659 - 1734,probably 1730-4,Not on display,https://www.nationalgallery.org.uk/paintings/sebastiano-ricci-esther-before-ahasuerus,N/A,N/A,,
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-2102-00-000012-web-PYR.tif/full/!500,500/0/default.jpg",NG2102,NG,2102,Buildings and Figures near a River with Shipping,Michele Marieschi,1710 - 1743,1735-43,Not on display,https://www.nationalgallery.org.uk/paintings/michele-marieschi-buildings-and-figures-near-a-river-with-shipping,N/A,N/A,,
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-2103-00-000010-web-PYR.tif/full/!500,500/0/default.jpg",NG2103,NG,2103,Buildings and Figures near a River with Rapids,Michele Marieschi,1710 - 1743,1735-43,Not on display,https://www.nationalgallery.org.uk/paintings/michele-marieschi-buildings-and-figures-near-a-river-with-rapids,N/A,N/A,,
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-2104-00-000008-web-PYR.tif/full/!500,500/0/default.jpg",NG2104,NG,2104,Portrait of a Man,Flemish,N/A,1630-70,Not on display,https://www.nationalgallery.org.uk/paintings/flemish-portrait-of-a-man-3,N/A,N/A,,
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-2105-00-000009-web-g-PYR.tif/full/!500,500/0/default.jpg",NG2105,NG,2105,Bust of a Bearded Man,Italian,N/A,17th century,Not on display,https://www.nationalgallery.org.uk/paintings/italian-bust-of-a-bearded-man,N/A,N/A,,
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-2106-00-000015-web-PYR.tif/full/!500,500/0/default.jpg",NG2106,NG,2106,Portrait of a Painter,"Italian, Emilian",N/A,about 1650,Not on display,https://www.nationalgallery.org.uk/paintings/italian-emilian-portrait-of-a-painter,N/A,N/A,,
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-2107-00-000009-web-PYR.tif/full/!500,500/0/default.jpg",NG2107,NG,2107,An Angel appears to Hagar and Ishmael in the Desert,After Salvator Rosa,1615 - 1673,17th century,Not on display,https://www.nationalgallery.org.uk/paintings/after-salvator-rosa-an-angel-appears-to-hagar-and-ishmael-in-the-desert,N/A,N/A,,
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-2118-00-000031-FS-PYR.tif/full/!500,500/0/default.jpg",NG2118,NG,2118,The Virgin and Child with Two Angels,Giovanni Francesco da Rimini,active 1441; died 1470 or earlier,1461,Not on display,https://www.nationalgallery.org.uk/paintings/giovanni-francesco-da-rimini-the-virgin-and-child-with-two-angels,N/A,N/A,,
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-2127-00-000047-XL-PYR.tif/full/!500,500/0/default.jpg",NG2127,NG,2127,Portrait of G.B. Cattaneo Della Volta (?),Anthony van Dyck,1599 - 1641,1621-5,Room 21,https://www.nationalgallery.org.uk/paintings/anthony-van-dyck-portrait-of-g-b-cattaneo-della-volta,14430x17499,TIFF,03/08/2021,
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-2129-00-000025-web-PYR.tif/full/!500,500/0/default.jpg",NG2129,NG,2129,A Street Show in Paris,Gabriel-Jacques de Saint-Aubin,1724 - 1780,1760,Not on display,https://www.nationalgallery.org.uk/paintings/gabriel-jacques-de-saint-aubin-a-street-show-in-paris,N/A,N/A,,
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-2130-00-000013-web-PYR.tif/full/!500,500/0/default.jpg",NG2130,NG,2130,A Cowherd passing a Horse and Cart in a Stream,Jan Siberechts,1627 - 1700/3,probably 1658,Not on display,https://www.nationalgallery.org.uk/paintings/jan-siberechts-a-cowherd-passing-a-horse-and-cart-in-a-stream,N/A,N/A,,
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-2135-00-000010-web-PYR.tif/full/!500,500/0/default.jpg",NG2135,NG,2135,The Marsh at Arleux,Jean-Baptiste-Camille Corot,1796 - 1875,1871,Not on display,https://www.nationalgallery.org.uk/paintings/jean-baptiste-camille-corot-the-marsh-at-arleux,N/A,N/A,,
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-2143-00-000012-web-PYR.tif/full/!500,500/0/default.jpg",NG2143,NG,2143,"A Woman standing at a Harpsichord, a Man seated by her",Jacob Ochtervelt,1634 - 1682,probably 1675-80,Not on display,https://www.nationalgallery.org.uk/paintings/jacob-ochtervelt-a-woman-standing-at-a-harpsichord-a-man-seated-by-her,N/A,N/A,,
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-2144-00-000043-XL-PYR.tif/full/!500,500/0/default.jpg",NG2144,NG,2144,Portrait of I. Cattaneo Della Volta Imperiale (?),Anthony van Dyck,1599 - 1641,about 1625-7,Room 21,https://www.nationalgallery.org.uk/paintings/anthony-van-dyck-portrait-of-i-cattaneo-della-volta-imperiale,14271x17414,TIFF,19/10/2021,
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-2145-00-000012-web-PYR.tif/full/!500,500/0/default.jpg",NG2145,NG,2145,A Huntsman,Studio ofBonifazio di Pitati,1487 - 1553,early 16th century,Not on display,https://www.nationalgallery.org.uk/paintings/studio-of-bonifazio-di-pitati-a-huntsman,N/A,N/A,,
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-2146-00-000017-web-PYR.tif/full/!500,500/0/default.jpg",NG2146,NG,2146,Woman at a Window,"Italian, North",N/A,probably 1510-30,Not on display,https://www.nationalgallery.org.uk/paintings/italian-north-woman-at-a-window,N/A,N/A,,
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-2147-00-000013-web-PYR.tif/full/!500,500/0/default.jpg",NG2147,NG,2147,Portrait of a Bearded Cardinal,"Italian, Venetian",N/A,about 1580 and later,Not on display,https://www.nationalgallery.org.uk/paintings/italian-venetian-portrait-of-a-bearded-cardinal,N/A,N/A,,
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-2148-00-000019-web-PYR.tif/full/!500,500/0/default.jpg",NG2148,NG,2148,The Departure of Abraham,Workshop or imitator ofJacopo Bassano,active about 1535; died 1592,about 1570-90,Not on display,https://www.nationalgallery.org.uk/paintings/workshop-or-imitator-of-jacopo-bassano-the-departure-of-abraham,N/A,N/A,,
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-2149-00-000026-FS-PYR.tif/full/!500,500/0/default.jpg",NG2149,NG,2149,Portrait of a Bearded Man,Leandro Bassano,1557 - 1622,about 1600,Not on display,https://www.nationalgallery.org.uk/paintings/leandro-bassano-portrait-of-a-bearded-man,N/A,N/A,,
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-2150-00-000019-web-PYR.tif/full/!500,500/0/default.jpg",NG2150,NG,2150,Sportsmen Resting,Dutch(?),N/A,about 1650,Not on display,https://www.nationalgallery.org.uk/paintings/dutch-sportsmen-resting,N/A,N/A,,
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-2151-00-000041-XL-PYR.tif/full/!500,500/0/default.jpg",NG2151,NG,2151,The Virgin and Child with a Donor,Probably workshop of theMaster of Liesborn (Johann von Soest?),active second half of the 15th century,about 1475-90,Not on display,https://www.nationalgallery.org.uk/paintings/probably-workshop-of-the-master-of-liesborn-johann-von-soest-the-virgin-and-child-with-a-donor,12110x27911,TIFF,21/02/2025,
