Thumbnail URL,Inventory number,Letter,Number,Painting title,Artist's name,Artist dates,Date made,Location,url,Pixel dimensions W x H,File format,Last updated,Notes
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-1216-03-000075-XL-PYR.tif/full/!500,500/0/default.jpg",NG1216.3,NG,1216.3,Decorative Border with a Seraph and Saint Catherine,Spinello Aretino,born 1345-52; died 1410,about 1408-10,Not on display,https://www.nationalgallery.org.uk/paintings/spinello-aretino-decorative-border-with-a-seraph-and-saint-catherine,30784x15292,TIFF,2025-07-07,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-1217-00-000023-web-PYR.tif/full/!500,500/0/default.jpg",NG1217,NG,1217.0,The Israelites gathering Manna,Ercole de' Roberti,active 1479; died 1496,probably 1490s,Room 14,https://www.nationalgallery.org.uk/paintings/ercole-de-roberti-the-israelites-gathering-manna,,,,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-1218-00-000019-FS-PYR.tif/full/!500,500/0/default.jpg",NG1218,NG,1218.0,Joseph receives his Brothers,Bacchiacca,1495 - 1557,probably 1515,Not on display,https://www.nationalgallery.org.uk/paintings/bacchiacca-joseph-receives-his-brothers,,,,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-1219-00-000022-FS-PYR.tif/full/!500,500/0/default.jpg",NG1219,NG,1219.0,Joseph pardons his Brothers,Bacchiacca,1495 - 1557,probably 1515,Not on display,https://www.nationalgallery.org.uk/paintings/bacchiacca-joseph-pardons-his-brothers,,,,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-1220-00-000017-web-PYR.tif/full/!500,500/0/default.jpg",NG1220,NG,1220.0,The Virgin and Child,Possibly by Andrea di Aloigi,active 1484 - 1501,probably about 1490-1500,Not on display,https://www.nationalgallery.org.uk/paintings/possibly-by-andrea-di-aloigi-the-virgin-and-child,,,,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-1221-00-000010-web-PYR.tif/full/!500,500/0/default.jpg",NG1221,NG,1221.0,Tobit and Anna,Abraham de Pape,before 1621 - 1666,about 1658,Not on display,https://www.nationalgallery.org.uk/paintings/abraham-de-pape-tobit-and-anna,,,,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-1222-00-000030-FS-PYR.tif/full/!500,500/0/default.jpg",NG1222,NG,1222.0,"Birds, Butterflies and a Frog among Plants and Fungi",Melchior d'Hondecoeter,1636 - 1695,1668,Not on display,https://www.nationalgallery.org.uk/paintings/melchior-d-hondecoeter-birds-butterflies-and-a-frog-among-plants-and-fungi,,,,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-1227-00-000029-FS-PYR.tif/full/!500,500/0/default.jpg",NG1227,NG,1227.0,The Holy Family (Il Silenzio),"Marcello Venusti, After Michelangelo",born 1512-15; died 1579; 1475 - 1564,second half of the 1540's,Not on display,https://www.nationalgallery.org.uk/paintings/marcello-venusti-after-michelangelo-the-holy-family-il-silenzio,,,,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-1229-00-000037-web-PYR.tif/full/!500,500/0/default.jpg",NG1229,NG,1229.0,The Virgin and Child,Luis de Morales,active 1546; died 1586?,probably 1565-70,Not on display,https://www.nationalgallery.org.uk/paintings/luis-de-morales-the-virgin-and-child,,,,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-1230-00-000033-XL-PYR.tif/full/!500,500/0/default.jpg",NG1230,NG,1230.0,Portrait of a Girl,Workshop ofDomenico Ghirlandaio,1449 - 1494,probably about 1490,Not on display,https://www.nationalgallery.org.uk/paintings/workshop-of-domenico-ghirlandaio-portrait-of-a-girl,6255x10500,TIFF,2021-04-13,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-1231-00-000012-web-PYR.tif/full/!500,500/0/default.jpg",NG1231,NG,1231.0,Portrait of a Man,Anthonis Mor,born between 1516 and 1521; died 1576/7,probably early 1560s,Not on display,https://www.nationalgallery.org.uk/paintings/anthonis-mor-portrait-of-a-man,,,,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-1232-00-000038-XL-PYR.tif/full/!500,500/0/default.jpg",NG1232,NG,1232.0,Portrait of a Man,South German(probably South Swabian or Lake Constance),,probably about 1530-5,Not on display,https://www.nationalgallery.org.uk/paintings/south-german-probably-south-swabian-or-lake-constance-portrait-of-a-man,9125x11836,TIFF,2022-02-15,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-1233-00-000072-XL-PYR.tif/full/!500,500/0/default.jpg",NG1233,NG,1233.0,The Blood of the Redeemer,Giovanni Bellini,about 1435 - 1516,about 1465,Room 63,https://www.nationalgallery.org.uk/paintings/giovanni-bellini-the-blood-of-the-redeemer,7930x11000,TIFF,2021-04-20,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-1234-00-000035-FS-PYR.tif/full/!500,500/0/default.jpg",NG1234,NG,1234.0,A Man embracing a Woman,Dosso Dossi,about 1486 - 1542,1524-6,Room 14,https://www.nationalgallery.org.uk/paintings/dosso-dossi-a-man-embracing-a-woman,,,,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-1239-00-000009-web-PYR.tif/full/!500,500/0/default.jpg",NG1239,NG,1239.0,The Massacre of the Innocents with Herod,Gerolamo Mocetto,about 1458 - 1531,about 1500-25,Not on display,https://www.nationalgallery.org.uk/paintings/gerolamo-mocetto-the-massacre-of-the-innocents,,,,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-1240-00-000009-web-PYR.tif/full/!500,500/0/default.jpg",NG1240,NG,1240.0,The Massacre of the Innocents,Gerolamo Mocetto,about 1458 - 1531,about 1500-25,Not on display,https://www.nationalgallery.org.uk/paintings/gerolamo-mocetto-the-massacre-of-the-innocents-1,,,,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-1241-00-000039-web-PYR.tif/full/!500,500/0/default.jpg",NG1241,NG,1241.0,The Conversion of Mary Magdalene,"Pedro Campaña, After Federico Zuccaro",1503 - 1580; 1541 - 1609,about 1562,Not on display,https://www.nationalgallery.org.uk/paintings/pedro-campana-after-federico-zuccaro-the-conversion-of-mary-magdalene,,,,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-1243-00-000024-XL-g-PYR.tif/full/!500,500/0/default.jpg",NG1243,NG,1243.0,Portrait of a Young Man,Wolfgang Heimbach,active 1636 - 1678,1662,Not on display,https://www.nationalgallery.org.uk/paintings/wolfgang-heimbach-portrait-of-a-young-man,8862x12102,TIFF,2021-06-01,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-1247-00-000020-web-PYR.tif/full/!500,500/0/default.jpg",NG1247,NG,1247.0,A Young Man and a Girl playing Cards,Follower ofRembrandt,1606 - 1669,perhaps about 1645-50,Not on display,https://www.nationalgallery.org.uk/paintings/follower-of-rembrandt-a-young-man-and-a-girl-playing-cards,,,,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-1248-00-000015-web-PYR.tif/full/!500,500/0/default.jpg",NG1248,NG,1248.0,Portrait of a Girl,Bartholomeus van der Helst,1613 - 1670,1645,Not on display,https://www.nationalgallery.org.uk/paintings/bartholomeus-van-der-helst-portrait-of-a-girl,,,,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-1251-00-000027-web-PYR.tif/full/!500,500/0/default.jpg",NG1251,NG,1251.0,Portrait of a Man in his Thirties,Frans Hals,1582/3 - 1666,1633,Room 23,https://www.nationalgallery.org.uk/paintings/frans-hals-portrait-of-a-man-in-his-thirties,,,,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-1252-00-000028-web-PYR.tif/full/!500,500/0/default.jpg",NG1252,NG,1252.0,Still Life of Fruit and Vegetables with Two Monkeys,Jan Roos,1591 - 1638,about 1620,Not on display,https://www.nationalgallery.org.uk/paintings/jan-roos-still-life-of-fruit-and-vegetables-with-two-monkeys,,,,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-1255-00-000008-web-PYR.tif/full/!500,500/0/default.jpg",NG1255,NG,1255.0,"Still Life: A Goblet of Wine, Oysters and Lemons",Jan van de Velde,1620 - 1662,1656,Not on display,https://www.nationalgallery.org.uk/paintings/jan-van-de-velde-still-life-a-goblet-of-wine-oysters-and-lemons,,,,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-1256-00-000025-web-PYR.tif/full/!500,500/0/default.jpg",NG1256,NG,1256.0,Still Life: An Allegory of the Vanities of Human Life,Harmen Steenwyck,1612 - 1656,about 1640,Not on display,https://www.nationalgallery.org.uk/paintings/harmen-steenwyck-still-life-an-allegory-of-the-vanities-of-human-life,,,,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-1257-00-000022-web-PYR.tif/full/!500,500/0/default.jpg",NG1257,NG,1257.0,The Birth of the Virgin,After Bartolomé Esteban Murillo,1617 - 1682,after 1804,Not on display,https://www.nationalgallery.org.uk/paintings/after-bartolome-esteban-murillo-the-birth-of-the-virgin,,,,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-1258-00-000046-XL-PYR.tif/full/!500,500/0/default.jpg",NG1258,NG,1258.0,"Still Life with Bottle, Glass and Loaf",Imitator ofJean-Siméon Chardin,1699 - 1779,19th century,Not on display,https://www.nationalgallery.org.uk/paintings/imitator-of-jean-simeon-chardin-still-life-with-bottle-glass-and-loaf,10710x9007,TIFF,2021-04-27,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-1259-00-000027-FS-PYR.tif/full/!500,500/0/default.jpg",NG1259,NG,1259.0,"Anne, 2nd Countess of Albemarle",Sir Joshua Reynolds,1723 - 1792,about 1760,Room 34,https://www.nationalgallery.org.uk/paintings/sir-joshua-reynolds-anne-2nd-countess-of-albemarle,,,,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-1272-00-000041-XL-PYR.tif/full/!500,500/0/default.jpg",NG1272,NG,1272.0,Cenotaph to the Memory of Sir Joshua Reynolds,John Constable,1776 - 1837,1833-6,Room 40,https://www.nationalgallery.org.uk/paintings/john-constable-cenotaph-to-the-memory-of-sir-joshua-reynolds,22698x27819,TIFF,2021-05-18,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-1277-00-000015-web-PYR.tif/full/!500,500/0/default.jpg",NG1277,NG,1277.0,Portrait of an Elderly Man in a Black Robe,Nicolaes Maes,1634 - 1693,1666,Not on display,https://www.nationalgallery.org.uk/paintings/nicolaes-maes-portrait-of-an-elderly-man-in-a-black-robe,,,,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-1278-00-000033-FS-PYR.tif/full/!500,500/0/default.jpg",NG1278,NG,1278.0,A Merry Company at Table,Hendrick Pot,about 1585 or earlier? - 1657,1630,Not on display,https://www.nationalgallery.org.uk/paintings/hendrick-pot-a-merry-company-at-table,,,,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-1280-00-000026-web-PYR.tif/full/!500,500/0/default.jpg",NG1280,NG,1280.0,Christ appearing to the Virgin,Juan de Flandes,active from 1496; died 1519,about 1499-1500,Room 52,https://www.nationalgallery.org.uk/paintings/juan-de-flandes-christ-appearing-to-the-virgin,,,,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-1282-00-000013-web-PYR.tif/full/!500,500/0/default.jpg",NG1282,NG,1282.0,Saint Zenobius revives a Dead Boy,Giovanni Bilivert,1585 - 1644,probably 1610-20,Not on display,https://www.nationalgallery.org.uk/paintings/giovanni-bilivert-saint-zenobius-revives-a-dead-boy,,,,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-1284-00-000026-web-PYR.tif/full/!500,500/0/default.jpg",NG1284,NG,1284.0,Saints Francis and Mark,Antonio VivariniandGiovanni d'Alemagna,probably active 1440; died 1476/84; died 1449/50,about 1440-6,Not on display,https://www.nationalgallery.org.uk/paintings/antonio-vivarini-and-giovanni-d-alemagna-saints-francis-and-mark,,,,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-1285-00-000020-web-PYR.tif/full/!500,500/0/default.jpg",NG1285,NG,1285.0,The Emperor Napoleon I,Emile-Jean-Horace Vernet,1789 - 1863,1815,Not on display,https://www.nationalgallery.org.uk/paintings/emile-jean-horace-vernet-the-emperor-napoleon-i,,,,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-1286-00-000040-XL-PYR.tif/full/!500,500/0/default.jpg",NG1286,NG,1286.0,A Young Man Drinking,Bartolomé Esteban Murillo,1617 - 1682,1655-60,Room 30,https://www.nationalgallery.org.uk/paintings/bartolome-esteban-murillo-a-young-man-drinking,11023x13691,TIFF,2022-05-12,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-1287-00-000050-web-PYR.tif/full/!500,500/0/default.jpg",NG1287,NG,1287.0,Cognoscenti in a Room hung with Pictures,Flemish,,about 1620,Room 27,https://www.nationalgallery.org.uk/paintings/flemish-cognoscenti-in-a-room-hung-with-pictures,,,,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-1288-00-000010-web-PYR.tif/full/!500,500/0/default.jpg",NG1288,NG,1288.0,"A Frozen River near a Village, with Golfers and Skaters",Aert van der Neer,1603/4 - 1677,about 1648,Not on display,https://www.nationalgallery.org.uk/paintings/aert-van-der-neer-a-frozen-river-near-a-village-with-golfers-and-skaters,,,,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-1289-00-000013-web-PYR.tif/full/!500,500/0/default.jpg",NG1289,NG,1289.0,Peasants and Cattle by the River Merwede,Aelbert Cuyp,1620 - 1691,about 1658-60,Mauritshuis,https://www.nationalgallery.org.uk/paintings/aelbert-cuyp-peasants-and-cattle-by-the-river-merwede,,,,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-1291-00-000022-web-PYR.tif/full/!500,500/0/default.jpg",NG1291,NG,1291.0,The Immaculate Conception with Two Donors,Juan de Valdes Leal,1622 - 1690,probably 1661,Room 30,https://www.nationalgallery.org.uk/paintings/juan-de-valdes-leal-the-immaculate-conception-with-two-donors,,,,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-1292-00-000012-web-PYR.tif/full/!500,500/0/default.jpg",NG1292,NG,1292.0,Portrait of an Elderly Man and Two Women,Jan van Bijlert,1598 - 1671,probably 1660s,Not on display,https://www.nationalgallery.org.uk/paintings/jan-van-bijlert-portrait-of-an-elderly-man-and-two-women,,,,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-1293-00-000018-web-PYR.tif/full/!500,500/0/default.jpg",NG1293,NG,1293.0,A Young Man and Woman making Music,Jan Miense Molenaer,about 1610 - 1668,probably 1630-2,Room 23,https://www.nationalgallery.org.uk/paintings/jan-miense-molenaer-a-young-man-and-woman-making-music,,,,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-1294-00-000014-web-PYR.tif/full/!500,500/0/default.jpg",NG1294,NG,1294.0,An Allegorical Subject (The Just Ruler),Willem de Poorter,1608 - after 1648,probably 1636,Not on display,https://www.nationalgallery.org.uk/paintings/willem-de-poorter-an-allegorical-subject-the-just-ruler,,,,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-1295-00-000019-web-PYR.tif/full/!500,500/0/default.jpg",NG1295,NG,1295.0,The Virgin and Child with Saints and Donors,Gerolamo Giovenone,active 1513; died 1555,perhaps about 1520,Not on display,https://www.nationalgallery.org.uk/paintings/gerolamo-giovenone-the-virgin-and-child-with-saints-and-donors,,,,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-1296-00-000017-web-PYR.tif/full/!500,500/0/default.jpg",NG1296,NG,1296.0,Landscape with a Group of Figures,Giuseppe Zais,1709 - 1784,probably 1770-80,Not on display,https://www.nationalgallery.org.uk/paintings/giuseppe-zais-landscape-with-a-group-of-figures,,,,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-1297-00-000015-web-PYR.tif/full/!500,500/0/default.jpg",NG1297,NG,1297.0,Landscape with a Group of Figures Fishing,Giuseppe Zais,1709 - 1784,probably 1770-80,Not on display,https://www.nationalgallery.org.uk/paintings/giuseppe-zais-landscape-with-a-group-of-figures-fishing,,,,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-1298-00-000020-web-PYR.tif/full/!500,500/0/default.jpg",NG1298,NG,1298.0,Landscape: A River among Mountains,Imitator ofPieter Bruegel the Elder,active 1550/1; died 1569,about 1600,Not on display,https://www.nationalgallery.org.uk/paintings/imitator-of-pieter-bruegel-the-elder-landscape-a-river-among-mountains,9101x6465 (uncropped),TIFF,2010-03-04,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-1299-00-000008-web-PYR.tif/full/!500,500/0/default.jpg",NG1299,NG,1299.0,Portrait of a Young Man,"Italian, Florentine",,probably 1475-1500,Not on display,https://www.nationalgallery.org.uk/paintings/italian-florentine-portrait-of-a-young-man,,,,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-1300-00-000009-web-PYR.tif/full/!500,500/0/default.jpg",NG1300,NG,1300.0,The Virgin and Child,Follower ofLeonardo da Vinci,1452 - 1519,after 1510,Not on display,https://www.nationalgallery.org.uk/paintings/follower-of-leonardo-da-vinci-the-virgin-and-child,,,,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-1301-00-000016-web-PYR.tif/full/!500,500/0/default.jpg",NG1301,NG,1301.0,Portrait of Savonarola,"Italian, Florentine",,perhaps about 1500-40,Not on display,https://www.nationalgallery.org.uk/paintings/italian-florentine-portrait-of-savonarola,,,,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-1302-00-000040-web-g-PYR.tif/full/!500,500/0/default.jpg",NG1302,NG,1302.0,The Soul of Saint Bertin carried up to God,Simon Marmion,active 1449; died 1489,about 1459,Room 52,https://www.nationalgallery.org.uk/paintings/simon-marmion-fragments-of-shutters-from-the-st-bertin-altarpiece,,,,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-1303-00-000041-web-g-PYR.tif/full/!500,500/0/default.jpg",NG1303,NG,1303.0,A Choir of Angels: From Left Hand Shutter,Simon Marmion,active 1449; died 1489,about 1459,Room 52,https://www.nationalgallery.org.uk/paintings/simon-marmion-a-choir-of-angels-from-left-hand-shutter,,,,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-1304-00-000017-web-PYR.tif/full/!500,500/0/default.jpg",NG1304,NG,1304.0,Marcus Curtius,Possibly by Bacchiacca,1495 - 1557,probably about 1520-30,Not on display,https://www.nationalgallery.org.uk/paintings/possibly-by-bacchiacca-marcus-curtius,,,,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-1305-00-000014-web-PYR.tif/full/!500,500/0/default.jpg",NG1305,NG,1305.0,"Portrait of Jan van Hensbeeck, his Wife and a Child",G. Donck,active 1627 - 1640,probably 1630s,Not on display,https://www.nationalgallery.org.uk/paintings/g-donck-portrait-of-jan-van-hensbeeck-his-wife-and-a-child,,,,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-1308-00-000019-web-PYR.tif/full/!500,500/0/default.jpg",NG1308,NG,1308.0,A Man in 17th-Century Spanish Costume,Probably by Ignacio de Leon y Escosura,1834 - 1901,1850-90,Not on display,https://www.nationalgallery.org.uk/paintings/probably-by-ignacio-de-leon-y-escosura-a-man-in-17th-century-spanish-costume,,,,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-1309-00-000012-web-PYR.tif/full/!500,500/0/default.jpg",NG1309,NG,1309.0,Portrait of Stefano Nani,Bernardino Licinio,before 1491? - after 1549,1528,Not on display,https://www.nationalgallery.org.uk/paintings/bernardino-licinio-portrait-of-stefano-nani,,,,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-1310-00-000026-web-PYR.tif/full/!500,500/0/default.jpg",NG1310,NG,1310.0,Christ Crowned with Thorns,Giovanni Battista Cima da Conegliano,about 1459/60 - about 1517/18,about 1510,Room 59,https://www.nationalgallery.org.uk/paintings/giovanni-battista-cima-da-conegliano-christ-crowned-with-thorns,,,,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-1311-00-000017-web-PYR.tif/full/!500,500/0/default.jpg",NG1311,NG,1311.0,The Castle of Muiden in Winter,Jan Beerstraaten,1622 - 1666,1658,Not on display,https://www.nationalgallery.org.uk/paintings/jan-beerstraaten-the-castle-of-muiden-in-winter,,,,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-1312-00-000010-web-PYR.tif/full/!500,500/0/default.jpg",NG1312,NG,1312.0,A Village Scene with a Cobbler,Jan Victors,1619 - 1676 or later,about 1650,Not on display,https://www.nationalgallery.org.uk/paintings/jan-victors-a-village-scene-with-a-cobbler,,,,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-1313-00-000150-XL-PYR.tif/full/!500,500/0/default.jpg",NG1313,NG,1313.0,The Origin of the Milky Way,Jacopo Tintoretto,about 1518 - 1594,about 1575,Room 9,https://www.nationalgallery.org.uk/paintings/jacopo-tintoretto-the-origin-of-the-milky-way,36241x32257,TIFF,2021-04-13,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-1314-00-000267-XL-PYR.tif/full/!500,500/0/default.jpg",NG1314,NG,1314.0,The Ambassadors,Hans Holbein the Younger,1497/8 - 1543,1533,Room 4,https://www.nationalgallery.org.uk/paintings/hans-holbein-the-younger-the-ambassadors,101681x100501,PSB,2025-07-07,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-1315-00-000026-web-PYR.tif/full/!500,500/0/default.jpg",NG1315,NG,1315.0,Don Adrián Pulido Pareja,Possibly by Juan Bautista Martínez del Mazo,about 1612/16; died 1667,after 1647,Room 30,https://www.nationalgallery.org.uk/paintings/possibly-by-juan-bautista-martinez-del-mazo-don-adrian-pulido-pareja,,,,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-1316-00-000023-XL-PYR.tif/full/!500,500/0/default.jpg",NG1316,NG,1316.0,Portrait of a Gentleman,Giovanni Battista Moroni,1520/4 - 1579,about 1555-6,Central Hall,https://www.nationalgallery.org.uk/paintings/giovanni-battista-moroni-portrait-of-a-gentleman,23333x43836,TIFF,2021-05-25,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-1317-00-000017-web-PYR.tif/full/!500,500/0/default.jpg",NG1317,NG,1317.0,The Marriage of the Virgin,Probably by Gregorio di Cecco di Luca,documented 1389; died 1428?,about 1423,Gallery C,https://www.nationalgallery.org.uk/paintings/probably-by-gregorio-di-cecco-di-luca-the-marriage-of-the-virgin,,,,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-1318-00-000038-web-PYR.tif/full/!500,500/0/default.jpg",NG1318,NG,1318.0,Unfaithfulness,Paolo Veronese,1528 - 1588,about 1575,Room 9,https://www.nationalgallery.org.uk/paintings/paolo-veronese-four-allegories-of-love,,,,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-1319-00-000028-web-PYR.tif/full/!500,500/0/default.jpg",NG1319,NG,1319.0,A View in Rome,Claude,1604/5? - 1682,1632,Room 39,https://www.nationalgallery.org.uk/paintings/claude-a-view-in-rome,,,,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-1323-00-000014-web-PYR.tif/full/!500,500/0/default.jpg",NG1323,NG,1323.0,Portrait of Piero de' Medici ('The Gouty'),Bronzino,1503 - 1572,probably about 1550-70,Not on display,https://www.nationalgallery.org.uk/paintings/bronzino-portrait-of-piero-de-medici-the-gouty,,,,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-1324-00-000049-web-PYR.tif/full/!500,500/0/default.jpg",NG1324,NG,1324.0,Scorn,Paolo Veronese,1528 - 1588,about 1575,Room 9,https://www.nationalgallery.org.uk/paintings/paolo-veronese-scorn,,,,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-1325-00-000037-web-PYR.tif/full/!500,500/0/default.jpg",NG1325,NG,1325.0,Respect,Paolo Veronese,1528 - 1588,about 1575,Room 9,https://www.nationalgallery.org.uk/paintings/paolo-veronese-respect,,,,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-1326-00-000032-web-PYR.tif/full/!500,500/0/default.jpg",NG1326,NG,1326.0,Happy Union,Paolo Veronese,1528 - 1588,about 1575,Room 9,https://www.nationalgallery.org.uk/paintings/paolo-veronese-happy-union,,,,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-1327-00-000036-web-PYR.tif/full/!500,500/0/default.jpg",NG1327,NG,1327.0,A Scene on the Ice near Dordrecht,Jan van Goyen,1596 - 1656,1642,Not on display,https://www.nationalgallery.org.uk/paintings/jan-van-goyen-a-scene-on-the-ice-near-dordrecht,,,,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-1329-00-000010-web-PYR.tif/full/!500,500/0/default.jpg",NG1329,NG,1329.0,"An Interior, with a Man and a Woman seated by a Fire",Quiringh van Brekelenkam,active 1644; died 1668,1653,Not on display,https://www.nationalgallery.org.uk/paintings/quiringh-van-brekelenkam-an-interior-with-a-man-and-a-woman-seated-by-a-fire,,,,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-1330-00-000042-web-g-PYR.tif/full/!500,500/0/default.jpg",NG1330,NG,1330.0,The Transfiguration,Duccio,active 1278; died 1319,1307/8-11,Gallery E,https://www.nationalgallery.org.uk/paintings/duccio-the-transfiguration,,,,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-1331-00-000031-web-g-PYR.tif/full/!500,500/0/default.jpg",NG1331,NG,1331.0,The Virgin and Child with Cherubim,Bernardino Fungai,1460 - probably 1516,probably about 1495-1510,Room 64,https://www.nationalgallery.org.uk/paintings/bernardino-fungai-the-virgin-and-child-with-cherubim,,,,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-1332-00-000009-web-PYR.tif/full/!500,500/0/default.jpg",NG1332,NG,1332.0,Portrait of a Young Man,Studio ofCaspar Netscher,1635/6 - 1684,1679,Not on display,https://www.nationalgallery.org.uk/paintings/studio-of-caspar-netscher-portrait-of-a-young-man,,,,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-1333-00-000017-web-PYR.tif/full/!500,500/0/default.jpg",NG1333,NG,1333.0,The Lamentation at the Foot of the Cross,Giovanni Domenico Tiepolo,1727 - 1804,1755-60,Not on display,https://www.nationalgallery.org.uk/paintings/giovanni-domenico-tiepolo-the-lamentation-at-the-foot-of-the-cross,,,,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-1334-00-000021-XL-PYR.tif/full/!500,500/0/default.jpg",NG1334,NG,1334.0,A Fortune Teller at Venice,Pietro Longhi,1701 - 1785,about 1756,Room 33,https://www.nationalgallery.org.uk/paintings/pietro-longhi-a-fortune-teller-at-venice,11528x14395,TIFF,2021-07-15,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-1335-00-000011-web-PYR.tif/full/!500,500/0/default.jpg",NG1335,NG,1335.0,The Virgin,"Spanish, Valencian",,probably 1450s,Not on display,https://www.nationalgallery.org.uk/paintings/spanish-valencian-the-virgin,,,,nan
